customer_id,age,region,plan,monthly_fee,months_active,usage_hours,support_tickets,failed_payments,churn
CUST_001468,23,Central,Basic,27.8,26,47.68,1,0,1
CUST_001469,22,East,Basic,30.23,12,58.43,1,0,0
CUST_001470,18,South,Basic,37.3,17,21.39,1,0,0
CUST_001471,42,West,Basic,28.4,45,69.2,1,2,1
CUST_001472,56,East,Premium,96.45,22,68.14,2,0,0
CUST_001473,41,West,Standard,73.63,46,44.09,0,1,0
CUST_001474,18,Central,Basic,27.73,27,25.96,0,0,0
CUST_001475,39,South,Basic,28.95,40,14.16,1,1,0
CUST_001476,39,South,Basic,28.11,3,58.65,0,0,0
CUST_001477,68,South,Standard,58.52,12,13.3,2,0,0
CUST_001478,22,North,Standard,60.29,22,73.57,1,1,0
CUST_001479,36,East,Basic,34.5,18,66.24,0,1,0
CUST_001480,63,North,Premium,101.92,29,22.3,0,0,0
CUST_001481,47,North,Basic,35.29,6,10.61,2,0,1
CUST_001482,48,South,Basic,35.12,7,19.52,2,0,1
CUST_001483,42,North,Premium,100.94,29,36.0,2,0,0
CUST_001484,45,West,Basic,31.78,39,21.08,1,0,0
CUST_001485,51,North,Basic,35.44,16,20.69,2,1,0
CUST_001486,30,Central,Standard,54.34,49,31.69,1,0,0
CUST_001487,52,South,Basic,42.39,57,60.56,2,3,0
CUST_001488,23,North,Basic,27.34,20,25.05,1,0,1
CUST_001489,45,North,Basic,28.15,16,38.44,1,0,0
CUST_001490,43,West,Basic,23.84,13,12.82,1,0,0
CUST_001491,33,South,Standard,53.99,12,32.26,0,0,0
CUST_001492,41,East,Basic,34.77,33,23.02,0,1,0
CUST_001493,33,North,Standard,71.25,10,43.1,0,0,0
CUST_001494,27,Central,Premium,97.06,9,15.59,1,1,1
CUST_001495,36,North,Basic,31.64,11,51.34,0,0,0
CUST_001496,27,East,Basic,31.0,20,21.91,0,0,0
CUST_001497,45,Central,Basic,34.9,21,18.05,1,0,0
CUST_001498,26,South,Basic,40.99,31,66.74,0,0,1
CUST_001499,50,South,Basic,37.5,19,31.41,2,0,1
CUST_001500,26,West,Standard,58.71,6,28.58,0,1,0
CUST_001501,34,South,Basic,32.54,16,12.58,0,0,0
CUST_001502,33,North,Standard,63.04,21,18.86,0,0,1
CUST_001503,58,East,Standard,59.8,13,14.3,1,0,0
CUST_001504,45,North,Standard,54.42,25,32.86,0,0,0
CUST_001505,38,Central,Basic,25.91,2,46.64,0,0,0
CUST_001506,47,West,Basic,35.64,19,32.77,0,0,1
CUST_001507,18,East,Premium,106.16,44,39.42,0,0,0
CUST_001508,40,South,Basic,28.86,38,27.52,0,0,0
CUST_001509,67,West,Standard,61.21,23,50.53,0,0,0
CUST_001510,43,West,Standard,65.89,21,28.22,0,1,0
CUST_001511,42,North,Standard,51.38,28,13.76,0,0,0
CUST_001512,48,Central,Basic,27.67,9,44.77,1,2,1
CUST_001513,53,East,Basic,39.99,36,15.4,1,0,0
CUST_001514,18,West,Standard,61.4,49,12.77,1,0,0
CUST_001515,19,South,Standard,54.25,19,37.1,0,0,0
CUST_001516,44,North,Standard,60.49,22,9.92,0,0,1
CUST_001517,32,West,Standard,65.01,32,32.06,1,1,0
CUST_001518,58,West,Premium,87.17,12,39.2,1,0,0
CUST_001519,37,East,Premium,100.78,50,47.95,1,1,0
CUST_001520,18,North,Standard,58.04,63,38.95,1,0,0
CUST_001521,25,West,Basic,21.69,29,13.34,0,0,0
CUST_001522,18,South,Basic,30.31,52,43.67,1,1,0
CUST_001523,38,South,Standard,59.22,8,29.09,0,0,0
CUST_001524,39,West,Standard,59.78,25,26.2,2,0,1
CUST_001525,35,North,Basic,28.16,4,10.83,1,0,0
CUST_001526,55,North,Standard,54.79,16,55.25,1,1,1
CUST_001527,57,North,Basic,22.63,16,44.82,1,0,0
CUST_001528,39,Central,Basic,26.45,13,19.39,0,1,0
CUST_001529,18,South,Premium,104.2,8,45.69,1,2,0
CUST_001530,49,West,Basic,31.07,29,40.36,1,0,0
CUST_001531,48,Central,Standard,59.55,11,25.85,0,0,0
CUST_001532,45,West,Standard,54.7,29,53.83,1,0,0
CUST_001533,54,East,Standard,58.03,20,54.75,1,0,0
CUST_001534,26,East,Basic,33.59,26,10.51,1,0,1
CUST_001535,67,East,Standard,62.42,14,44.4,0,0,0
CUST_001536,29,East,Basic,27.51,20,20.73,2,0,1
CUST_001537,51,Central,Standard,46.84,70,19.93,1,0,0
CUST_001538,19,West,Basic,26.53,25,9.34,1,0,0
CUST_001539,29,East,Premium,97.49,50,39.24,2,1,0
CUST_001540,61,South,Standard,55.36,48,27.39,0,0,0
CUST_001541,38,Central,Basic,27.83,7,18.22,1,0,0
CUST_001542,52,North,Basic,33.98,48,40.93,0,0,0
CUST_001543,44,Central,Basic,29.71,20,114.28,1,0,0
CUST_001544,40,South,Standard,64.85,16,40.32,2,0,0
CUST_001545,59,West,Standard,52.36,9,25.08,0,0,1
CUST_001546,38,West,Standard,58.37,7,52.2,1,0,0
CUST_001547,18,East,Premium,90.2,29,20.75,1,1,1
CUST_001548,31,South,Standard,57.77,7,22.04,0,0,0
CUST_001549,48,Central,Standard,54.67,29,35.06,1,0,0
CUST_001550,46,South,Basic,36.31,2,27.22,0,0,0
CUST_001551,21,South,Standard,61.95,10,49.47,1,0,0
CUST_001552,32,East,Standard,64.97,18,68.4,0,0,0
CUST_001553,33,East,Standard,57.75,21,50.45,0,0,0
CUST_001554,36,West,Basic,24.8,10,57.63,0,0,0
CUST_001555,23,North,Basic,24.64,8,58.79,0,1,0
CUST_001556,33,East,Basic,31.23,16,31.48,0,2,0
CUST_001557,32,Central,Premium,108.95,13,32.89,1,2,0
CUST_001558,51,North,Standard,61.96,15,43.63,0,0,0
CUST_001559,52,East,Basic,28.03,30,11.09,2,0,0
CUST_001560,39,West,Basic,28.96,43,44.27,3,1,0
CUST_001561,36,Central,Standard,59.74,16,46.79,2,0,0
CUST_001562,43,East,Premium,110.03,30,20.33,1,0,0
CUST_001563,30,West,Premium,106.07,14,75.63,2,1,0
CUST_001564,26,South,Premium,101.2,13,64.2,0,0,0
CUST_001565,29,South,Premium,100.45,16,49.57,2,0,0
CUST_001566,33,Central,Basic,31.4,39,25.69,1,0,0
CUST_001567,26,Central,Basic,32.37,6,55.0,1,1,0
CUST_001568,43,East,Standard,57.83,5,10.14,0,0,0
CUST_001569,50,East,Standard,55.68,56,31.43,0,1,0
CUST_001570,20,East,Basic,35.06,10,37.71,1,0,0
CUST_001571,41,North,Standard,60.01,18,58.36,1,0,1
CUST_001572,38,Central,Basic,34.64,14,46.22,1,0,0
CUST_001573,45,West,Basic,38.13,49,14.96,0,1,1
CUST_001574,41,East,Basic,32.5,39,35.4,1,0,0
CUST_001575,22,South,Premium,101.69,8,38.91,1,1,1
CUST_001576,25,South,Standard,75.9,21,11.43,2,1,0
CUST_001577,41,North,Standard,60.94,25,16.17,2,0,0
CUST_001578,54,West,Standard,54.45,30,10.38,2,1,0
CUST_001579,18,East,Standard,58.49,3,8.7,1,0,0
CUST_001580,45,South,Basic,37.66,5,12.13,0,0,0
CUST_001581,56,West,Standard,53.43,31,30.16,0,0,0
CUST_001582,39,Central,Basic,26.14,7,24.42,1,0,0
CUST_001583,48,North,Standard,65.43,25,40.29,1,1,0
CUST_001584,32,East,Basic,28.54,8,17.27,1,0,0
CUST_001585,39,East,Basic,29.35,5,49.51,0,1,0
CUST_001586,20,North,Standard,65.27,10,51.56,0,1,0
CUST_001587,18,East,Basic,26.32,19,33.26,0,1,0
CUST_001588,53,East,Standard,52.56,24,75.26,0,1,0
CUST_001589,28,North,Standard,52.96,26,37.47,0,0,0
CUST_001590,35,North,Standard,62.81,34,14.01,1,1,0
CUST_001591,23,Central,Basic,31.2,10,37.09,0,1,0
CUST_001592,23,South,Basic,26.44,33,29.75,0,0,0
CUST_001593,39,West,Basic,24.11,21,22.1,3,0,0
CUST_001594,32,West,Premium,98.55,23,32.17,1,0,0
CUST_001595,46,West,Premium,105.48,72,48.74,1,1,0
CUST_001596,47,West,Basic,25.72,29,33.31,2,0,0
CUST_001597,45,Central,Standard,56.59,17,82.73,0,0,0
CUST_001598,44,West,Standard,53.95,15,34.59,1,0,0
CUST_001599,62,East,Premium,98.06,19,42.82,0,0,0
CUST_001600,27,East,Basic,31.59,6,26.85,0,2,0
CUST_001601,40,East,Standard,70.48,25,33.88,1,0,0
CUST_001602,56,East,Standard,60.99,19,16.83,0,0,0
CUST_001603,57,North,Basic,29.63,23,20.83,2,0,0
CUST_001604,23,East,Basic,34.21,21,35.14,2,0,1
CUST_001605,37,East,Basic,33.38,6,9.74,3,0,0
CUST_001606,59,North,Standard,57.01,30,28.63,0,0,0
CUST_001607,48,South,Standard,71.41,13,61.67,0,1,0
CUST_001608,44,West,Standard,59.78,36,27.73,0,0,0
CUST_001609,38,East,Basic,31.08,31,62.49,0,0,0
CUST_001610,36,West,Premium,102.66,54,32.49,1,0,0
CUST_001611,45,East,Basic,31.63,19,47.05,0,0,0
CUST_001612,38,Central,Premium,107.53,34,40.4,1,1,0
CUST_001613,40,West,Basic,26.95,57,15.65,1,0,0
CUST_001614,42,North,Premium,103.82,12,94.77,1,0,0
CUST_001615,32,Central,Premium,100.72,39,19.18,0,0,0
CUST_001616,48,North,Standard,64.81,29,25.14,1,0,0
CUST_001617,79,East,Standard,58.83,9,85.72,1,1,0
CUST_001618,18,West,Basic,28.15,18,31.4,0,0,0
CUST_001619,45,South,Standard,63.56,72,21.41,0,0,0
CUST_001620,31,East,Standard,61.69,38,34.02,1,0,1
CUST_001621,49,South,Basic,25.8,27,38.7,0,0,0
CUST_001622,42,North,Premium,106.63,12,30.2,1,0,1
CUST_001623,51,North,Basic,33.56,3,54.23,0,0,0
CUST_001624,56,North,Basic,29.53,7,16.96,0,0,0
CUST_001625,44,North,Premium,97.56,20,11.04,2,2,1
CUST_001626,56,West,Basic,31.72,20,44.55,0,0,0
CUST_001627,18,East,Basic,33.2,45,26.74,1,0,0
CUST_001628,62,East,Basic,21.93,10,45.64,0,1,0
CUST_001629,46,West,Standard,61.78,9,24.71,1,0,0
CUST_001630,55,North,Premium,103.16,29,48.05,3,1,0
CUST_001631,25,South,Basic,18.14,15,21.48,0,0,0
CUST_001632,30,West,Standard,60.88,15,27.85,1,0,1
CUST_001633,43,Central,Standard,63.37,42,14.52,0,1,0
CUST_001634,41,East,Standard,62.8,9,15.18,0,1,0
CUST_001635,45,North,Standard,63.91,38,38.97,0,0,0
CUST_001636,55,West,Premium,98.26,27,61.28,0,0,0
CUST_001637,18,Central,Basic,24.7,14,33.9,0,0,0
CUST_001638,54,East,Basic,20.9,19,16.26,0,0,0
CUST_001639,41,South,Standard,65.36,11,41.23,2,0,0
CUST_001640,38,North,Basic,33.42,17,16.18,0,0,0
CUST_001641,22,East,Standard,65.74,55,38.63,2,0,0
CUST_001642,48,Central,Basic,26.27,12,17.79,1,0,0
CUST_001643,18,West,Basic,33.92,4,23.23,0,1,0
CUST_001644,49,South,Premium,92.39,20,26.67,0,0,0
CUST_001645,22,West,Basic,25.55,49,38.06,3,0,1
CUST_001646,42,West,Standard,60.53,23,25.57,0,0,0
CUST_001647,39,East,Standard,63.22,16,43.7,0,1,0
CUST_001648,56,West,Basic,38.3,16,6.69,2,1,1
CUST_001649,39,East,Basic,28.7,39,46.41,0,0,0
CUST_001650,32,South,Basic,25.57,25,16.93,1,1,0
CUST_001651,34,East,Standard,55.31,29,70.04,0,0,0
CUST_001652,58,East,Basic,26.46,22,22.98,0,0,0
CUST_001653,48,Central,Standard,71.01,34,62.88,1,1,0
CUST_001654,36,East,Basic,33.68,56,10.47,0,1,0
CUST_001655,38,East,Basic,35.46,60,49.85,0,0,0
CUST_001656,21,East,Basic,28.71,20,17.84,1,0,0
CUST_001657,46,East,Basic,29.89,25,49.63,2,0,0
CUST_001658,18,South,Basic,33.4,54,28.44,0,0,1
CUST_001659,51,West,Premium,97.37,22,32.4,0,0,0
CUST_001660,43,East,Basic,28.44,38,54.69,0,0,0
CUST_001661,72,East,Standard,56.53,10,22.31,2,0,0
CUST_001662,27,West,Standard,57.66,11,70.86,0,0,0
CUST_001663,40,North,Standard,60.14,64,28.95,0,1,0
CUST_001664,64,West,Standard,55.79,33,34.28,0,1,1
CUST_001665,56,East,Basic,31.33,18,30.57,0,1,0
CUST_001666,32,East,Standard,61.32,13,15.34,2,0,1
CUST_001667,44,West,Basic,29.0,16,33.37,1,0,0
CUST_001668,41,West,Standard,55.76,7,18.49,0,1,1
CUST_001669,45,Central,Basic,30.42,31,16.45,1,1,1
CUST_001670,32,East,Standard,57.38,29,18.57,1,3,1
CUST_001671,40,South,Standard,60.13,28,26.71,1,1,0
CUST_001672,20,West,Standard,65.39,46,65.11,0,0,0
CUST_001673,43,East,Basic,23.64,21,19.2,1,1,0
CUST_001674,47,West,Standard,70.77,27,39.46,0,1,0
CUST_001675,38,East,Standard,59.54,4,59.19,0,0,0
CUST_001676,20,West,Standard,61.96,33,29.03,1,0,0
CUST_001677,54,South,Basic,26.14,29,31.17,1,0,1
CUST_001678,46,East,Basic,35.61,8,55.79,0,0,0
CUST_001679,32,North,Basic,29.27,18,36.72,1,0,0
CUST_001680,37,East,Standard,57.93,42,40.8,0,0,0
CUST_001681,21,West,Basic,27.02,26,28.44,2,0,0
CUST_001682,28,East,Standard,58.56,13,70.03,1,0,0
CUST_001683,34,East,Standard,61.99,29,26.82,0,0,0
CUST_001684,57,Central,Standard,60.76,60,24.88,1,0,0
CUST_001685,33,West,Standard,59.7,6,24.89,0,0,1
CUST_001686,49,East,Standard,56.34,32,45.59,0,1,0
CUST_001687,34,Central,Standard,56.05,25,38.11,0,1,0
CUST_001688,44,East,Basic,27.6,7,14.79,0,0,1
CUST_001689,39,West,Premium,102.2,26,56.61,0,2,0
CUST_001690,52,North,Premium,103.21,13,48.73,2,0,0
CUST_001691,34,South,Standard,63.89,17,21.51,0,0,0
CUST_001692,21,South,Premium,99.89,29,46.21,0,0,0
CUST_001693,23,North,Premium,101.82,29,63.63,1,0,0
CUST_001694,34,East,Standard,59.06,28,28.41,0,0,0
CUST_001695,25,South,Standard,51.19,72,11.85,1,0,0
CUST_001696,46,West,Standard,58.82,18,30.33,1,0,0
CUST_001697,35,South,Basic,28.02,9,21.64,0,0,0
CUST_001698,72,North,Basic,24.7,32,9.18,0,0,0
CUST_001699,18,Central,Standard,57.06,25,25.16,0,0,0
CUST_001700,44,West,Standard,60.58,14,16.03,5,0,1
CUST_001701,26,Central,Basic,24.23,13,52.52,1,0,0
CUST_001702,35,East,Standard,56.35,48,63.48,4,0,0
CUST_001703,43,North,Standard,67.64,3,38.49,0,0,0
CUST_001704,18,East,Standard,51.89,25,30.19,0,0,0
CUST_001705,44,East,Basic,28.98,13,21.59,1,0,1
CUST_001706,66,North,Standard,54.07,27,52.31,1,0,0
CUST_001707,35,Central,Basic,26.14,11,23.24,0,0,0
CUST_001708,44,West,Basic,28.91,28,27.8,2,0,0
CUST_001709,54,West,Basic,24.96,41,32.31,0,0,0
CUST_001710,39,East,Basic,32.77,14,59.57,0,0,1
CUST_001711,33,West,Basic,36.66,16,10.19,1,0,1
CUST_001712,18,South,Standard,64.11,27,22.96,0,1,0
CUST_001713,49,Central,Basic,35.02,34,13.51,0,2,0
CUST_001714,40,East,Basic,23.0,71,35.4,0,1,0
CUST_001715,28,North,Premium,98.68,16,13.47,0,2,0
CUST_001716,43,North,Standard,62.24,16,19.75,1,0,0
CUST_001717,33,West,Premium,104.26,9,39.09,2,1,1
CUST_001718,34,Central,Standard,68.67,2,45.02,1,0,0
CUST_001719,49,Central,Basic,35.25,41,26.93,0,0,0
CUST_001720,24,West,Premium,104.38,19,23.57,0,0,0
CUST_001721,55,Central,Premium,113.07,9,29.31,2,0,0
CUST_001722,23,West,Standard,60.38,37,26.59,1,1,0
CUST_001723,32,South,Standard,58.45,39,51.83,1,0,0
CUST_001724,66,East,Standard,60.79,32,22.38,1,1,0
CUST_001725,56,North,Standard,55.32,16,48.94,1,0,0
CUST_001726,42,South,Standard,60.24,26,30.69,1,0,0
CUST_001727,29,East,Standard,51.27,10,54.68,1,0,0
CUST_001728,34,South,Basic,27.25,33,29.62,0,0,0
CUST_001729,42,Central,Basic,29.32,14,19.3,1,0,0
CUST_001730,41,Central,Basic,34.65,44,48.35,0,0,0
CUST_001731,40,East,Basic,35.46,30,76.51,0,0,0
CUST_001732,41,West,Basic,25.08,7,28.14,1,0,0
CUST_001733,38,East,Premium,110.28,41,60.89,0,0,0
CUST_001734,22,North,Basic,30.64,39,29.99,0,0,0
CUST_001735,34,South,Basic,31.1,36,19.18,1,0,0
CUST_001736,53,South,Basic,21.81,37,49.91,0,0,0
CUST_001737,23,South,Standard,56.8,21,16.09,0,1,0
CUST_001738,39,South,Standard,65.15,25,15.29,1,1,1
CUST_001739,30,North,Standard,60.75,18,57.55,0,0,0
CUST_001740,42,South,Premium,100.44,4,29.28,0,1,0
CUST_001741,36,Central,Premium,101.04,29,20.22,2,1,0
CUST_001742,60,North,Premium,92.68,6,82.8,0,0,0
CUST_001743,48,South,Standard,59.42,9,44.67,0,0,0
CUST_001744,24,East,Basic,36.94,13,25.29,0,0,0
CUST_001745,50,South,Standard,65.33,22,38.73,1,0,1
CUST_001746,31,East,Basic,29.27,63,31.65,2,1,0
CUST_001747,33,North,Standard,67.72,13,44.86,0,0,0
CUST_001748,45,West,Basic,23.6,66,26.39,0,0,0
CUST_001749,35,East,Basic,25.04,38,41.9,1,0,0
CUST_001750,53,West,Basic,39.22,27,30.53,0,2,0
CUST_001751,31,East,Standard,62.79,12,8.76,0,2,1
CUST_001752,33,East,Standard,58.46,22,24.27,0,0,0
CUST_001753,32,South,Basic,29.62,23,37.81,0,0,0
CUST_001754,34,South,Standard,55.87,33,15.09,0,0,0
CUST_001755,55,East,Basic,31.28,12,28.74,3,1,0
CUST_001756,49,North,Standard,60.89,39,27.94,0,0,0
CUST_001757,63,South,Basic,30.0,20,62.65,0,0,0
CUST_001758,70,West,Basic,24.1,29,42.65,0,0,0
CUST_001759,28,North,Standard,61.22,19,14.77,2,1,1
CUST_001760,42,North,Standard,57.25,48,45.2,1,0,0
CUST_001761,26,West,Premium,94.97,10,29.86,1,1,0
CUST_001762,31,East,Standard,66.23,26,33.67,2,0,0
CUST_001763,33,West,Premium,110.75,7,29.62,1,1,0
CUST_001764,27,Central,Basic,39.61,31,64.3,1,0,0
CUST_001765,27,Central,Basic,33.15,9,59.3,2,0,0
CUST_001766,39,East,Premium,98.57,18,24.78,0,0,0
CUST_001767,25,South,Basic,29.55,16,47.59,1,0,0
CUST_001768,52,East,Standard,61.93,72,24.22,0,0,0
CUST_001769,29,West,Basic,27.8,12,17.09,1,0,0
CUST_001770,78,West,Standard,66.49,39,35.32,1,0,0
CUST_001771,35,South,Basic,19.72,2,25.02,0,0,0
CUST_001772,42,North,Standard,58.42,22,19.35,0,0,0
CUST_001773,24,South,Standard,63.91,49,13.26,1,0,0
CUST_001774,63,North,Basic,25.67,5,26.28,0,0,0
CUST_001775,56,North,Basic,28.7,38,17.25,2,0,0
CUST_001776,45,Central,Basic,32.87,19,24.31,1,1,1
CUST_001777,23,North,Basic,37.49,3,48.18,1,0,1
CUST_001778,44,East,Basic,23.43,42,25.99,0,0,0
CUST_001779,26,Central,Premium,93.06,32,14.56,2,1,1
CUST_001780,60,South,Basic,25.17,11,46.31,1,0,0
CUST_001781,52,East,Basic,22.21,33,36.28,0,0,0
CUST_001782,42,West,Standard,52.57,5,48.48,0,1,0
CUST_001783,18,South,Basic,25.04,14,26.54,1,1,1
CUST_001784,28,East,Basic,36.07,22,27.65,0,0,0
CUST_001785,50,West,Standard,58.34,21,91.96,1,0,0
CUST_001786,57,West,Standard,60.06,29,42.22,0,0,0
CUST_001787,55,West,Standard,55.12,72,55.65,0,0,0
CUST_001788,20,Central,Basic,33.07,9,111.73,0,0,0
CUST_001789,45,East,Standard,69.28,25,90.89,2,1,0
CUST_001790,54,West,Premium,95.46,25,19.46,0,0,0
CUST_001791,19,East,Premium,108.52,44,22.03,1,1,0
CUST_001792,41,West,Premium,101.72,21,16.91,1,1,0
CUST_001793,45,West,Basic,29.98,4,24.74,0,1,0
CUST_001794,37,West,Premium,101.9,23,119.74,0,0,0
CUST_001795,18,Central,Standard,61.85,3,2.92,1,0,0
CUST_001796,37,South,Standard,69.19,42,24.12,0,0,0
CUST_001797,37,West,Standard,62.5,21,31.87,0,0,1
CUST_001798,39,South,Premium,102.61,28,20.88,2,0,0
CUST_001799,34,East,Basic,27.79,10,22.46,1,0,1
CUST_001800,35,West,Standard,64.1,10,27.21,0,0,1
CUST_001801,40,West,Standard,55.12,32,14.47,0,0,0
CUST_001802,47,East,Standard,60.45,17,49.44,0,1,0
CUST_001803,37,East,Standard,74.32,12,26.65,1,0,0
CUST_001804,36,South,Basic,17.38,49,15.36,2,0,1
CUST_001805,42,North,Basic,31.07,23,28.1,1,0,0
CUST_001806,18,South,Basic,31.26,14,41.16,0,1,1
CUST_001807,47,Central,Standard,58.76,24,31.02,1,1,0
CUST_001808,41,South,Standard,58.88,16,17.17,3,1,0
CUST_001809,42,Central,Premium,100.36,30,41.76,1,0,1
CUST_001810,53,South,Standard,58.64,9,85.18,0,1,0
CUST_001811,18,West,Standard,61.01,42,23.55,0,0,0
CUST_001812,18,East,Basic,27.46,16,16.27,1,1,1
CUST_001813,45,West,Standard,70.01,7,23.03,0,0,1
CUST_001814,41,West,Premium,98.64,8,21.41,1,0,1
CUST_001815,43,West,Standard,62.75,18,20.32,0,0,0
CUST_001816,35,Central,Premium,96.55,12,16.87,2,0,0
CUST_001817,50,East,Premium,104.57,6,62.18,1,0,0
CUST_001818,53,North,Basic,33.57,6,37.93,1,0,0
CUST_001819,47,South,Standard,62.0,22,27.04,0,0,0
CUST_001820,38,West,Standard,54.76,25,23.05,0,1,0
CUST_001821,18,East,Standard,56.14,23,40.02,2,0,0
CUST_001822,51,East,Basic,38.33,48,30.78,1,0,0
CUST_001823,57,East,Basic,26.08,28,30.19,1,0,0
CUST_001824,49,East,Basic,33.1,14,54.09,2,1,0
CUST_001825,30,West,Standard,55.18,72,42.74,2,0,0
CUST_001826,50,West,Basic,34.94,10,137.24,1,0,0
CUST_001827,52,West,Basic,26.47,5,18.32,0,0,0
CUST_001828,61,West,Standard,55.08,33,89.43,0,0,0
CUST_001829,30,Central,Basic,26.34,63,35.91,1,0,0
CUST_001830,38,East,Premium,97.13,37,20.52,1,1,1
CUST_001831,51,Central,Basic,31.92,18,18.19,2,1,0
CUST_001832,42,North,Basic,30.25,11,37.43,0,0,1
CUST_001833,26,West,Premium,94.42,31,17.76,2,0,0
CUST_001834,46,West,Premium,99.76,18,35.0,0,0,0
CUST_001835,49,East,Standard,54.18,17,106.45,1,0,0
CUST_001836,42,South,Standard,63.12,51,6.96,0,0,0
CUST_001837,44,East,Basic,34.03,4,23.77,2,0,0
CUST_001838,38,South,Standard,59.78,27,21.83,2,0,0
CUST_001839,60,Central,Basic,31.26,12,76.38,0,0,0
CUST_001840,29,South,Standard,68.66,21,29.16,2,0,1
CUST_001841,33,South,Basic,29.11,10,15.38,1,0,0
CUST_001842,41,East,Standard,55.18,18,14.83,1,0,0
CUST_001843,52,East,Basic,32.8,72,14.91,1,0,0
CUST_001844,22,North,Basic,24.24,35,71.83,0,0,0
CUST_001845,24,East,Basic,28.85,31,7.8,0,0,1
CUST_001846,18,East,Standard,56.91,21,41.99,1,1,0
CUST_001847,41,South,Basic,26.39,20,57.88,0,1,0
CUST_001848,26,East,Standard,58.65,22,30.34,1,1,1
CUST_001849,36,East,Basic,34.4,29,15.06,1,1,1
CUST_001850,50,West,Standard,65.43,35,42.35,0,1,1
CUST_001851,33,South,Basic,34.53,68,16.89,1,0,0
CUST_001852,44,South,Premium,101.58,18,25.34,1,0,0
CUST_001853,37,Central,Basic,28.61,50,18.05,2,0,1
CUST_001854,50,East,Basic,18.11,68,18.51,0,1,0
CUST_001855,47,North,Basic,31.74,37,46.16,0,0,0
CUST_001856,32,West,Basic,18.5,20,24.33,0,0,0
CUST_001857,39,South,Standard,50.28,37,43.84,0,0,0
CUST_001858,55,West,Basic,29.09,6,35.06,0,0,0
CUST_001859,46,West,Premium,101.22,61,37.17,1,1,1
CUST_001860,23,Central,Standard,57.64,40,70.36,0,0,0
CUST_001861,50,Central,Basic,37.58,19,15.39,1,0,1
CUST_001862,27,South,Standard,62.21,18,29.17,2,0,1
CUST_001863,59,West,Basic,28.65,7,7.09,3,0,1
CUST_001864,54,South,Basic,36.83,44,28.81,0,0,0
CUST_001865,45,West,Basic,37.73,18,43.72,0,1,0
CUST_001866,43,East,Basic,32.46,64,12.79,0,0,0
CUST_001867,38,North,Basic,26.02,6,17.63,0,0,0
CUST_001868,50,North,Premium,97.15,10,21.81,3,1,1
CUST_001869,36,North,Standard,52.67,9,4.5,0,0,0
CUST_001870,44,North,Premium,99.69,2,16.07,0,0,0
CUST_001871,52,South,Basic,24.65,33,39.34,1,0,0
CUST_001872,34,Central,Premium,98.25,8,33.85,1,2,0
CUST_001873,33,East,Basic,31.2,10,30.9,0,0,1
CUST_001874,25,West,Basic,19.98,9,42.46,0,0,0
CUST_001875,27,West,Standard,53.58,16,78.64,0,0,0
CUST_001876,18,West,Basic,27.37,56,14.91,4,0,0
CUST_001877,50,East,Basic,29.64,29,36.95,0,0,0
CUST_001878,65,Central,Standard,57.43,24,22.78,0,0,0
CUST_001879,60,West,Standard,58.55,21,17.34,0,0,0
CUST_001880,20,West,Standard,56.37,14,25.62,2,0,0
CUST_001881,50,Central,Basic,22.65,14,36.38,0,0,0
CUST_001882,59,East,Basic,27.23,23,28.36,0,0,0
CUST_001883,35,East,Premium,98.83,52,29.11,0,1,0
CUST_001884,42,Central,Basic,28.35,13,38.39,0,0,0
CUST_001885,18,East,Basic,30.46,40,38.39,1,0,0
CUST_001886,44,West,Basic,31.99,9,18.99,2,0,0
CUST_001887,27,North,Premium,103.31,33,49.65,0,0,0
CUST_001888,44,North,Standard,56.73,51,32.4,0,1,0
CUST_001889,21,East,Standard,52.02,20,20.29,1,0,0
CUST_001890,48,North,Premium,106.26,14,50.23,1,1,1
CUST_001891,54,Central,Basic,31.83,33,38.94,0,0,0
CUST_001892,31,North,Premium,95.13,60,18.4,0,1,0
CUST_001893,26,West,Basic,31.29,39,36.63,1,2,1
CUST_001894,18,South,Basic,35.24,65,47.89,0,0,0
CUST_001895,38,Central,Basic,38.55,21,14.64,1,0,0
CUST_001896,33,East,Premium,101.15,20,40.85,1,0,0
CUST_001897,21,North,Premium,105.2,6,17.1,1,2,1
CUST_001898,47,North,Standard,53.85,14,16.78,2,0,0
CUST_001899,35,East,Basic,29.72,19,10.25,0,0,1
CUST_001900,27,Central,Basic,28.22,21,50.85,1,0,0
CUST_001901,34,Central,Basic,31.61,32,48.13,1,0,0
CUST_001902,55,South,Basic,37.96,15,48.3,0,0,0
CUST_001903,49,East,Basic,31.15,15,21.06,1,0,0
CUST_001904,39,North,Standard,55.21,72,51.89,0,0,0
CUST_001905,49,East,Standard,53.58,2,14.41,0,0,0
CUST_001906,26,East,Premium,108.13,3,15.09,1,2,1
CUST_001907,41,South,Standard,62.47,10,23.91,1,0,0
CUST_001908,43,West,Basic,32.14,3,43.39,0,1,1
CUST_001909,35,Central,Standard,58.18,3,33.14,0,1,1
CUST_001910,47,North,Basic,31.24,16,19.97,0,0,0
CUST_001911,31,South,Standard,54.97,26,23.57,0,0,0
CUST_001912,48,South,Standard,61.84,16,58.58,3,0,0
CUST_001913,48,North,Basic,24.03,27,40.72,0,0,0
CUST_001914,18,North,Basic,28.1,36,52.82,1,1,1
CUST_001915,56,West,Premium,96.69,24,69.21,2,0,0
